chunk_id,review_id,app_id,name,voted_up,playtime_hours,votes_up,chunk_index,text
578080-231710018-0,231710018,578080,PUBG: BATTLEGROUNDS,True,123.5,2,0,이 게임은 고사양 게임이기 때문에 현실같은 전투를 즐길 수 있습니다. 무기도 다양하여 여러가지 총으로 게임의 숙련도를 샇을 수 있습니다. 이 게임의 스킨 시스템은 확율형 뽑기로 이루어져 있습니다. 저는 이 게임을 적극 추천합니다.
578080-231648729-0,231648729,578080,PUBG: BATTLEGROUNDS,True,37.5,1,0,이건 ㄹㅇ 개 좆되는 게임임. 전장에 나가기 위해 준비하는 그 긴장감과 압박감. 그 모든것을 하나로 통일하여 보여주는 개 좆되는 간지 플레이. 그거 하나면 이 게임이 설명된다.
578080-232795283-0,232795283,578080,PUBG: BATTLEGROUNDS,True,1645.5,1,0,많은 시간을 하진 않았지만 제발 랜쿼드를 한다면 마이크 좀 키고 해라 브리핑도 안하고 처 눕고 뒤졌다고 게임 나가지말고
578080-233827557-0,233827557,578080,PUBG: BATTLEGROUNDS,True,1087.7,0,0,할줄 알면 매우매우 ㅈㅐ미있어요 특히 모배를 하시다가 오시는분 또 카배 그냥 배그 좋아하면 ㄱㄱ
578080-233654615-0,233654615,578080,PUBG: BATTLEGROUNDS,True,1647.1,0,0,"친구들이랑 만나서 한판두판 하는 게임 처럼 흘려보내고, 게임 접고 지내다가도 우연찮게 모바일 게임으로 배틀그라운드를 하고 있고, 잊을만 하면 다시 pc방 가서 친구들이랑 배그 하고 있고 그렇게 누적된 시간을 찾아보니 모배 1,000시간, 카배 500시간, 스배 1,640 정도 까지 쌓였있었다 이쯤되니 멀지만 가까운 사이가 된 애증의 게임이 되버린게 아닌가 싶다. 요새는 새로운 게임이 나와도 결국 막바지에는 이게임만 주구장창 하고 있고, 새로운 스킨, 아이템이 출시 될 때 마다 이상한 수집욕이 생겨서 어느샌가 구입하는 지경에 이르렀다 아마 에이징 커브가 오고 나이가 더 들면 더이상 원하는 퍼포먼스가 나오지 않을 즈음에 접지 않을까 생각이 든다  그렇다면 에이징 커브는 언제 올까? 이 게임을 접기 위한 제한시간을 오늘도 재고 있다 내심 애증의 관계가 되버린 이 게임을 접고 싶지는 않은지, 아니면 늙어 간다는 것 자체를 부정하고 싶은 것 인지, 어떻게든 평소의 퍼포먼스 만큼 조금이라도 나오지 않을 때면, 괜스레 훈련장 가서 NPC에 대고 총질이나 하고, 손풀고 거뜨럭 하기를 반복. NPC 일가족 대학살을 몇 가구 정도 하고 나서야 몸이 녹진하게 예열 되어 본 게임을 돌리고는 한다. 하지만 본 게임을 돌리기 전에 꺼드럭 거림과 거친 손풀기 조차도 날이 갈수록 살해한  NPC 수가 100,200,300,400... 늘어만 가는데, 이게 진짜 에이징 커브가 오고 있음을 데이터로 증명하고 있는게 아닌가 싶다  부정하고 싶다 부정하고 싶어서 장비를 알아봤다  攷이건희 회장님 말씀이 떠올랐다 자식과 마누라 빼고 다바꿔라 진짜 명언이 아닐 수가 없다 그말을 핑계로, 마우스,키보드,모니터,본체,이어폰,사운드덱,마우스 패드,사심담긴 서포터 아이템까지 싹 바꾸고, 맘에 안들면 기변까지 서슴없이 했다  그렇게 바꾼 기종과 당근을 수십번 오가며 최종 아이템을 맞췄다. ""타.시.카.니."
578080-233654615-1,233654615,578080,PUBG: BATTLEGROUNDS,True,1647.1,0,1,"문다이나이""  장비를 바꾸니 아무래도 맞춤인지라 전성기 퍼포먼스 근사치까지 구현이 되었다  그렇게 장비빨로 몇달간 뽕을 뽑았을 무렵즈음에.. 장비로 어떻게 하질 못할 신체적 결함이 발생하였다  나이를 논하기에 필자는 아직 그정도의 나이는 아니지만 어느 순간 부터 몸에 에너지가 넘치지 않음과 기운 지침과 피곤을 동시에 느껴버렸다  이럴 순 없었다  이런 적이 없었다  약해졌다  와루쿠낫타.... 코와레나이데..... 코와레소우... 제 정신이 들 때즈음에 한손에 에너지 드링크가 들려있었다 에레레..? 에너지드리ㅇ후..? 드디어 내가 미친 것 같기도 하다. 그렇게 게임에서도 에너지드링크로 부스팅을 하는데, 게임을 좀더 잘해보겠다고 현실에서도 에너지드링크를 빨아먹고 있으니, 이게 현실판 배그가 아니면 뭐란 말인가.. 이쯤되니 이 게임과 동화가 되는 것 같다  장비 개조.. 이제는 신체 개조까지 가게 되버렸다 이게 스포츠 인들이 올림픽 경기전 약물투여 하는 것과 같은 심리일까 이해가 되면서도 내가 그러고 있다는게.. 이게임에 얼마나 지독한 사랑에 빠진 것인지 너무 무섭다  더이상 내 몸이 에너지 드링크로도 버티지 못하는 몸이 되버렸을때 과연 내가 이게임을 놓을 수 있을지 이젠 나도 모르겠다.. 아니 어쩌면.. 배틀그라운드에서 내가 플레이하는 캐릭터가 미래의 내가 아닐까 라는 생각까지 하게 된다 넷상에서의 플레이에 만족 하지 못해 직접 현장에 뛰어든 과거의 나같은 인간들을 현시점에 내가 플레이를 하는 것은 아닐지..라는 과대망상이 들기도 하다만은..키킼..키키키킼ㅋ킼!!! 그렇게 오늘도 난 쿠팡 장바구니에 에드 30개를 담는다."
578080-233182857-0,233182857,578080,PUBG: BATTLEGROUNDS,True,50.3,0,0,PUBG 잘하고싶다.... 근데 이것만큼 어려운게임을 본적이 없다... 너무어렵다
578080-232999794-0,232999794,578080,PUBG: BATTLEGROUNDS,True,1260.3,0,0,"출시한지 10년이 다되가는데 이제 시작하는 배린이... 존나 어려움,,"
578080-232882940-0,232882940,578080,PUBG: BATTLEGROUNDS,True,9.9,0,0,다름 총게임 보다 다른 시작하고 총에 반동이 잘표현해고 현실과아서 과몰입이잘 돼다
578080-232739816-0,232739816,578080,PUBG: BATTLEGROUNDS,True,759.7,0,0,얼리억세스 시절부터 플레이해와서 그시절이 그립고 현재는 고인물들이 많아서 어려워진겜
578080-232654389-0,232654389,578080,PUBG: BATTLEGROUNDS,True,33.6,0,0,여러분 이 게임은 아주 재밌고 현실적이고 계속하다보면 ㅈㄴ 재밌음
578080-232427055-0,232427055,578080,PUBG: BATTLEGROUNDS,True,346.5,0,0,얘들아 개같이 못하는데 왜 자꾸 날 데려가려는거니  스쿼드에 광대역할이 필요한 것일까?  사람들이 너무 고여서 게임하기 힘들다
578080-231961553-0,231961553,578080,PUBG: BATTLEGROUNDS,True,5.3,0,0,배틀그라운드로 6행시 해보겠습니다 치킨을 먹으면 아직 못먹었어요 재밌어요 굿ㄱ굿
578080-233430480-0,233430480,578080,PUBG: BATTLEGROUNDS,True,139.0,0,0,일단 fps 못하는 유저분들은 다른겜에서 실력 키우고 오셈 실력 키우고 오면 할만함
578080-233350993-0,233350993,578080,PUBG: BATTLEGROUNDS,True,339.1,0,0,"고인물이 너무 많고, 운영자가 너무 개판이에요. 용국이가 하재서 해요"
578080-232512580-0,232512580,578080,PUBG: BATTLEGROUNDS,True,42.8,0,0,저는 카배출신인데 스팀배그는 .. 그 뭐랄까 .. 예 제가 못하는거임.
578080-232394302-0,232394302,578080,PUBG: BATTLEGROUNDS,True,14.1,0,0,진짜 개 초보 인데 일반 판으로 마이크 키고 게임 하다보면 재미 있어요'
578080-233740995-0,233740995,578080,PUBG: BATTLEGROUNDS,True,185.0,0,0,고인물화가 너무 심해서 뉴비들은 살아남기가 매우 힘듦 그래도 롤보다는 할 만함
578080-232647294-0,232647294,578080,PUBG: BATTLEGROUNDS,True,446.0,0,0,장점: 친구와 플레이 가능 / 최고의 FPS 게임  단점: 처음에는 어려움 / 컴퓨터 사양 좋아야함
578080-232186757-0,232186757,578080,PUBG: BATTLEGROUNDS,True,109.5,0,0,컴퓨터가 gtx 960인데도 가끔 멈추지 게임은 재미있네요 펍지 나 컴퓨터 사줘
578080-231651866-0,231651866,578080,PUBG: BATTLEGROUNDS,True,7.9,0,0,배틀그라운드 듀오는 여자를 찾는곳이 아니라 게임을 하는 곳 입니다. 목소리 깔고 들어오면 steam에서 당신의 어머니를 800원에 구매하겠습니다. 개씨발좆같은년들아 엿먹어라 ㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗ
578080-233402402-0,233402402,578080,PUBG: BATTLEGROUNDS,True,133.7,0,0,이안이가등장해덜렁덜렁이안이뱃살델리델리댄스춰델리델리이안이밥을많이먹어밥이안~이안이양념치킨댄스춰야르킁킁~이안이밥을많이안주면화를내~그리고이안이의피지컬은준수급~이안이볼란치스탯170~이안이좆되는델리춤으로공격들농락해~
578080-232657972-0,232657972,578080,PUBG: BATTLEGROUNDS,True,28.6,0,0,일단 재밌는데 제가 못하고 고인물이 너무 많음 그래도 재밌으니 강추
578080-233826782-0,233826782,578080,PUBG: BATTLEGROUNDS,False,259.6,5,0,어떤 ㅈ같은 짱깨련이 계정 해킹하고 핵썼나 갑자기 중국에서 로그인 됬다길래 비번 변경하고 스팀가드까지 다했는데 정지당하네  갑자기 해킹당하고 할수 있는거 다 했는데도 영정 개같네 진짜. ㅈ같은 중국인 진짜
578080-233733481-0,233733481,578080,PUBG: BATTLEGROUNDS,False,117.3,4,0,진짜 완전 공겜 ㄹㅇ 넘 무섭고 썩은물이 많아요 100시간 해도 진짜 치킨 못 먹음요
578080-233267095-0,233267095,578080,PUBG: BATTLEGROUNDS,False,658.6,1,0,시대가 어느 시대인데 아직도 기초적인 임플란트도 하지않느냐 하오챠오칭따오띵하오?  한줄 요약 : 10년 다되가는데 아직도 핵 못잡는(=안잡는) 게임  장르성 : ★★★★★ (이 장르의 근본은 아닌데 강제로 근본됨) 게임성 : ★★★☆☆ (17년도엔 재미있었지... 무료되고 핵이 더 많아짐) 보완성 : ☆☆☆☆☆ (재미<<<<<<<<<가끔 만나는 핵에 대한 짜증감)  장점 : 1. 배틀로얄 장르의 열풍을 일으킨 게임 2. 재미있음 (출시 초기 ~ 2019년 이전 한정) 3. 지금도 재미있음 (1등 먹을 생각 없이 친구들과 한다면)  단점 : 1. 배틀로얄 장르의 퇴보에 쐬기를 쳐박은 게임 (길게 쓸 필요 없이 핵 못잡아서 망해가는 중) 2. 랜덤 매칭 보이스 필수 = 하오챠오칭따오들의 원숭이 합창단에 의한 스트레스. 영어로 소통조차 하려는 의지도 없음 3. 그나마 가볍게 즐기고 싶은 사람들을 위한 캐주얼 모드도 가끔 핵을 쓰러오는 또라이들이 있음 4. '그 나라'와 엮이는거 포기하고 카배로 넘어갈 수야 있다지만 매칭에 인구수 차이가 나는데 참 아이러니.
578080-233110318-0,233110318,578080,PUBG: BATTLEGROUNDS,False,38.3,1,0,아니 사람들 계속 팀킬해서 게임을 할려해도 못하겠음 경쟁하기 전에 접네요 제발 트롤하지마세요
578080-232958568-0,232958568,578080,PUBG: BATTLEGROUNDS,False,1467.2,1,0,팀킬에 핵에 개좆같이 관리도안되는데  팀킬당해서 열받는다고 팀킬하고다니면 그대로 제제당할건데  이 미친게임을 왜함 ?  패스 환불이나 해라 시발거
578080-233416604-0,233416604,578080,PUBG: BATTLEGROUNDS,False,284.3,0,0,해킹당해서 핵썻다고 영구제명됌 로그인기록 보여주고 스팀가드 보여줘도 안풀어줌 똑같은말만 되풀이 함 cs npc세워놨나봄
578080-233401376-0,233401376,578080,PUBG: BATTLEGROUNDS,False,2843.7,0,0,하지마세요 처음에 중국놈들한테 해킹당해서 문의한다음 풀어가지고 스팀가드깔고 비밀번호도 바꾸라고해서 다했는데도 해킹또 당함... 그래서 하란대로 다했는데도 해킹당했다 풀어 달라 하니까 안풀어줌..;; 현질한거 다날라감
578080-232957178-0,232957178,578080,PUBG: BATTLEGROUNDS,False,100.0,0,0,업데이트할 떄마다 파일이 사라지는 건지 파일이 오류난건지 데이터 다운로드는 되는데 적용이 안됨. 지웠다 다시 깔아야 게임을 할 수 있는데 이거 좀 고쳐주셈
578080-232885866-0,232885866,578080,PUBG: BATTLEGROUNDS,False,439.1,0,0,로딩창이랑 2차인증번호에서 마우스 클릭이 안되는건 무슨 심리인지 버그면 빨리 쳐 고쳐라 좀
578080-232721133-0,232721133,578080,PUBG: BATTLEGROUNDS,False,795.3,0,0,기관단총 업데이트 이게 맞냐? 그냥 자체핵을 쳐 만들어놨네 패치해라
578080-232657961-0,232657961,578080,PUBG: BATTLEGROUNDS,False,414.3,0,0,아니 해킹당해서  2차비번 설정되서  안된다고 문의하면 머하는데 맨날 스팀에서 맨날 증빙자료 받아오라고 하고 스팀은 안해주고 스팀 전화번호 초기화하고 해도 안되고 문의넣으면 시간 지나면 다시하세요 하고 서비스팀이 있기는 합니까? 맨날 봇으로 일처리할거면 서비스 센터는 왜 있고 게임은 왜 서비스하는데 합니까 팔아먹으면 끝입니까?
578080-232642716-0,232642716,578080,PUBG: BATTLEGROUNDS,False,570.6,0,0,"핵은 중국해커가 남발해서 도망가고, 나에게 남은건 계정 영구정지와 계속 요구되는 계정 도용 증명서. 내 인생 최고이자 가장 최악의 게임."
578080-232584692-0,232584692,578080,PUBG: BATTLEGROUNDS,False,29.0,0,0,배그 ㅈ망겜임 고인물 너무 많음 거의 진입장벽 스타크래프트 급 기본적으로 지형지물 모르면 게임 불가
578080-232351751-0,232351751,578080,PUBG: BATTLEGROUNDS,False,38.1,0,0,그냥 개 ㅈ같음 깔지를 않았는데 갑자기 플탐 늘어나있고 VAC 차단당해있고 이의제기할라니까 안돼 ㄲㅈ 이지랄함 그냥 짱깨도 스트레스받고 이게임도 스트레스받음
578080-232129983-0,232129983,578080,PUBG: BATTLEGROUNDS,False,70.3,0,0,아니 핵이라고 정지당했는데 이게임은 조금만 잘하면 정지시키더라/??? 장난치십니까 ? 구탄 들고 브스스 앰파이브 들고 했는데 무슨정지인가요???
578080-232102145-0,232102145,578080,PUBG: BATTLEGROUNDS,False,796.7,0,0,배그 켜지는데 계속 로딩만 걸리고 어떨떄는 켜지고 어떨때는 안켜짐 그냥 개ㅔ임 망했으면 좋겠음
578080-232033337-0,232033337,578080,PUBG: BATTLEGROUNDS,False,750.5,0,0,나만 억까 존나 하고 말 같지도 않은 버그들이 계속 생겨나는 게임이며 유저들을 기만함
578080-233797652-0,233797652,578080,PUBG: BATTLEGROUNDS,False,36.3,0,0,제 친구가 갑자기 이용정지를 당했다했는데 저도 갑자기 당했네요? 불법 프로그램을 쓴 적도 없고 게임하면서 욕설을 한 적도 없는데 여긴 이용정지를 검토도 안 하고 바로 주시나봐요 즐겁게 게임하려고 들어왔다가 기분이 더럽네여
578080-231712076-0,231712076,578080,PUBG: BATTLEGROUNDS,False,776.7,0,0,배그는 좆트가 맞다 시발 분명 티어는 플레여서 이제 초반 짤파돌고 후반노리면서 브리핑하면서 해야할텐데 이병신같은 존버로 처올라온 한국아재년들이랑 짱깨새끼들 이 두새끼는 이 티어에 있는게 신기할정도로 못하는데 처올라온게 개 좆같다 시발 그리고 돈을 쓴데로 그에 맞는 보상을 처 줘야지 이중가차 존나 박아넣고 아 곧 없애겠다 이지랄 처하는게 뺘마리 존나 갈기고 싶다 돈을 얼마만큼 썼으면 확정이라도 하나 주던가 대가리에 있는건 어떻게 유저들의 돈을 처 빨아먹을까 이생각만 하루종일 생각하면서 결국엔 유저들 말 씹고 지들맘대로 패치 존나게 하고 결국엔 욕 존나 처먹으면 다시 롤백 하고 이제 적자난다  싶음 전에 콜라보했던거 다시 출시해서 또 빨먹하고 그냥 크래프톤 이새기들은 거머리새끼들이 아닌가 싶다 제발 돈에 맞는 보상을 좀 처 줘라 이 시발새기들아
